id,title,overview,tagline,genres,keywords,director,writers,cast
680,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",You won’t know the facts until you’ve seen the fiction.,"['Thriller', 'Crime', 'Comedy']","['drug dealer', 'drug crime', 'gangster', 'dark comedy', 'stolen money', 'crime boss', 'redemption', 'los angeles, california', 'theft', 'nonlinear timeline', 'multiple storylines', 'neo-noir']",Quentin Tarantino,"['Quentin Tarantino', 'Roger Avary']","['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros']"
372058,Your Name.,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.","Separated by distance, connected by fate.","['Animation', 'Romance', 'Drama']","['high school', 'race against time', 'dreams', 'afterlife', 'natural disaster', 'supernatural', 'time travel', 'comet', 'romance', 'tragedy', 'school', 'body-swap', 'high school student', 'nonlinear timeline', 'naked', 'star crossed lovers', 'power of love', 'anime', 'japanese high school', 'urban fantasy']",Makoto Shinkai,['Makoto Shinkai'],"['Ryunosuke Kamiki', 'Mone Kamishiraishi', 'Ryo Narita', 'Aoi Yuuki', 'Nobunaga Shimazaki', 'Kaito Ishikawa', 'Kanon Tani', 'Masaki Terasoma', 'Sayaka Ohara', 'Kazuhiko Inoue']"
768141,Folklore: The Long Pond Studio Sessions,"An intimate concert film, in which Taylor Swift performs each song from her album 'folklore' in order, as she reveals the meaning and the stories behind all 17 tracks for the very first time.",Our coming of age has come and gone.,"['Music', 'Documentary']","['pop star', 'pop singer', 'recording studio', 'live performance', 'music recording', 'concert film', 'recording process', 'recording session', 'studio session', 'music documentary', 'music crew', 'song recording']",Taylor Swift,[],"['Taylor Swift', 'Jack Antonoff', 'Aaron Dessner', 'Justin Vernon']"
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,Mankind was born on Earth. It was never meant to die here.,"['Adventure', 'Drama', 'Science Fiction']","['spacecraft', 'race against time', 'artificial intelligence (a.i.)', 'nasa', 'time warp', 'dystopia', 'expedition', 'time travel', 'space travel', 'wormhole', 'famine', 'hibernation', 'black hole', 'quantum mechanics', 'family relationships', 'space', 'planet', 'astronaut', 'scientist', 'single father', 'space station', 'gravity', 'space adventure', 'time-manipulation', 'cryonics', 'complex', 'father daughter relationship', '2060s', 'admiring']",Christopher Nolan,"['Jonathan Nolan', 'Christopher Nolan']","['Matthew McConaughey', 'Anne Hathaway', 'Michael Caine', 'Jessica Chastain', 'Casey Affleck', 'Wes Bentley', 'Topher Grace', 'Mackenzie Foy', 'Ellen Burstyn', 'John Lithgow']"
1022256,Selena Gomez: My Mind & Me,"After years in the limelight, Selena Gomez achieves unimaginable stardom. But just as she reaches a new peak, an unexpected turn pulls her into darkness. This uniquely raw and intimate documentary spans her six-year journey into a new light.","Every breath, a breakthrough.","['Documentary', 'Music']","['music documentary', 'admiring']",Alek Keshishian,"['Alek Keshishian', 'Paul Marchand']","['Selena Gomez', 'Raquelle Stevens', 'Ashley Cook', 'Liana Blackburn', 'Brent L. Boxberger', 'Devyck Bull', 'Mia Campagna', 'Rodney Chonia', 'Samantha Coatsworth', 'Toshi Davidson']"
637663,DC Showcase: Death,"Vincent, an artist with unresolved inner demons, meets a mysterious girl who helps him come to terms with his creative legacy… and eventual death.",,"['Fantasy', 'Animation', 'Drama']","['superhero', 'short film', 'supernatural drama']",Sam Liu,['J. M. DeMatteis'],"['Jamie Chung', 'Leonardo Nam', 'Darin De Paul', 'Keith Szarabajka', 'Kari Wahlgren']"
576712,Everybody’s Everything,"The story of artist Lil Peep from his birth in Long Island and meteoric rise as a genre blending pop star & style icon, to his death due to an accidental opioid overdose in Arizona at just 21 years of age.",,['Documentary'],"['biography', 'drug overdose', 'nostalgic', 'candid', 'portrait of an artist', 'documentary', 'admiring', 'adoring', 'awestruck', 'biographical drama', 'biographical', 'biographical documentary']",Ramez Silyan,[],"['Lil Peep', 'Lil Tracy', 'GHOSTEMANE', 'Killstation', 'Bexey', 'Juicy J', 'Post Malone', 'Liza Womack', 'John Womack Jr.', 'Fish Narc']"
429,"The Good, the Bad and the Ugly","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",For three men the Civil War wasn't hell. It was practice.,['Western'],"['gold', 'army', 'bounty hunter', 'hitman', 'refugee', 'anti hero', 'moral ambiguity', 'gallows', 'outlaw', 'gun battle', 'shootout', 'spaghetti western', 'graveyard', 'american civil war', 'stolen gold', 'quest', 'complex', 'hidden gold', 'tense', 'gun death', 'excited', 'cemetary', 'confederate gold']",Sergio Leone,"['Sergio Leone', 'Luciano Vincenzoni', 'Agenore Incrocci', 'Furio Scarpelli']","['Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef', 'Aldo Giuffrè', 'Luigi Pistilli', 'Rada Rassimov', 'Enzo Petito', 'Claudio Scarchilli', 'Antonio Casale', 'Livio Lorenzon']"
20575,Queen: Live at Wembley Stadium,One of the world's biggest bands returns to the scene of their Live Aid triumph (one year earlier in 1985) to play all their greatest hits in front of a packed Wembley Stadium.,,['Music'],"['concert', ""rock 'n' roll"", 'rock music', 'rock band', 'concert film', 'rock concert', 'famous song', 'music concert', 'live musical performance', 'concert footage']",Gavin Taylor,[],"['Freddie Mercury', 'Brian May', 'Roger Taylor', 'John Deacon', 'Spike Edney']"
13,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",The world will never be the same once you've seen it through the eyes of Forrest Gump.,"['Comedy', 'Drama', 'Romance']","[""new year's eve"", 'vietnam war', 'vietnam veteran', 'mentally disabled', 'friendship', 'usa president', 'washington dc, usa', 'post-traumatic stress disorder (ptsd)', 'waitress', 'based on novel or book', 'hippie', 'single parent', 'parent child relationship', 'optimism', '1970s', 'drug addiction', 'autism', 'alabama', 'black panther party', 'bus stop', 'family relationships', 'chameleon', 'single mother', 'military', 'nostalgic', 'anti war protest', '1960s', 'college american football', 'mother son relationship', 'america', 'hilarious', 'feel-good']",Robert Zemeckis,['Eric Roth'],"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field', 'Mykelti Williamson', 'Michael Conner Humphreys', 'Hanna Hall', 'Haley Joel Osment', 'Siobhan Fallon Hogan', 'Rebecca Williams']"
938567,Teasing Master Takagi-san: The Movie,"Takagi and Nishikata’s final summer in junior high is about to begin, and it’s already off to a heartwarming start! When the pair find an abandoned kitten, they decide to work together and take care of Hana, their adorable new companion until they can locate its missing mother.",,"['Animation', 'Comedy', 'Romance']","['cat', 'romcom', 'sequel', 'romance', 'slice of life', 'school', 'based on manga', 'school life', 'shounen', 'anime']",Hiroaki Akagi,"['Aki Itami', 'Hiroko Fukuda', 'Kanichi Kato']","['Yuki Kaji', 'Rie Takahashi', 'Inori Minase', 'Konomi Kohara', 'Mao Ichimichi', 'Yui Ogura', 'Haruka Tomatsu', 'Jun Fukushima', 'Fukushi Ochiai', 'Nobuhiko Okamoto']"
595723,Franco Escamilla: bienvenido al mundo,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.",,['Comedy'],[],Ulises Valencia,['Franco Escamilla'],['Franco Escamilla']
769,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",Three decades of life in the mafia.,"['Drama', 'Crime']","['prison', 'florida', 'new york city', 'based on novel or book', 'gangster', 'mass murder', 'drug trafficking', '1970s', 'irish-american', 'gore', 'biography', 'based on true story', 'murder', 'organized crime', 'mafia', 'brooklyn, new york city', 'crime epic', 'tampa, florida']",Martin Scorsese,"['Martin Scorsese', 'Nicholas Pileggi']","['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent', 'Chuck Low']"
373558,Taylor Swift: The 1989 World Tour - Live,"Filmed in front of 76,000 fans at the ANZ Stadium in Sydney, Australia, ""The 1989 World Tour Live"" captures Taylor Swift's entire performance while also mixing in behind-the-scene, rehearsal, and special guest footage from her 1989 Tour.","She lost him, but she found herself. And somehow that was everything.",['Music'],"['concert', 'pop star', 'pop culture', 'pop singer', 'singer', 'pop music', 'concert film', 'documentary']",Jonas Åkerlund,[],"['Taylor Swift', 'Mick Jagger', 'Wiz Khalifa', 'Ally Brooke', 'Camila Cabello', 'Dinah Jane', 'Lauren Jauregui', 'Normani', 'Justin Timberlake', 'Mary J. Blige']"
1218925,Chainsaw Man - The Movie: Reze Arc,"In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where survival knows no rules.","Lost Love, Flower, Chainsaw.","['Animation', 'Action', 'Romance', 'Fantasy']","['manipulation', 'melancholy', 'gore', 'sequel', 'tragedy', 'loneliness', 'chainsaw', 'star crossed lovers', 'tragic romance', 'mysterious', 'shocking', 'aggressive', 'frantic', 'anime', 'philosophical', 'dark romance', 'complex', 'thought provoking', 'loving', 'playful', 'introspective', 'serious', 'intimate', 'depressed', 'dramatic', 'hilarious', 'intense', 'romantic', 'bitter', 'awestruck', 'distressing', 'excited', 'exhilarated', 'foreboding', 'ominous', 'optimistic', 'sincere', 'sympathetic', 'vibrant']",Tatsuya Yoshihara,['Hiroshi Seko'],"['Kikunosuke Toya', 'Tomori Kusunoki', 'Reina Ueda', 'Shogo Sakata', 'Karin Takahashi', 'Fairouz Ai', 'Natsuki Hanae', 'Maaya Uchida', 'Yuuya Uchida', 'Shiori Izawa']"
346,Seven Samurai,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",Unmatched for suspense and spectacle!,"['Action', 'Drama']","['martial arts', 'japan', 'samurai', 'sword', 'peasant', 'village', 'looting', 'rice', 'fencing', 'moral ambiguity', 'forbidden love', 'black and white', 'battle', 'period drama', 'bandit', 'practice', 'farmer', 'jidaigeki', '16th century', 'class relations', 'reflective', 'collectivism', 'plunder', 'downtrodden farmers', 'seven', 'bushi', 'tactical warfare', 'violence', 'critical', 'excited', 'informative', 'violent']",Akira Kurosawa,"['Shinobu Hashimoto', 'Akira Kurosawa', 'Hideo Oguni']","['Toshirō Mifune', 'Takashi Shimura', 'Yoshio Inaba', 'Seiji Miyaguchi', 'Minoru Chiaki', 'Daisuke Katō', 'Isao Kimura', 'Keiko Tsushima', 'Yukiko Shimazaki', 'Kamatari Fujiwara']"
664280,David Attenborough: A Life on Our Planet,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.",,"['Documentary', 'Drama']","['climate change', 'biography', 'destruction of planet', 'nature', 'evolution', 'future vision', 'climate observatory', 'nature documentary', 'semi-biographical', 'save the planet', 'planet earth', 'future earth', 'animal evolution', 'climate breakdown', 'vision of the future', 'ecological disaster', 'climate emergency', 'not too distant future', 'climate crisis', 'david attenborough']",Alastair Fothergill,[],"['David Attenborough', 'Max Hughes']"
12477,Grave of the Fireflies,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",Why do fireflies have to die so soon?,"['Animation', 'Drama', 'War']","['sibling relationship', 'hunger', 'world war ii', 'wartime', 'shelter', 'struggle for survival', 'brother sister\xa0', 'pacific theater', 'adult animation', 'semi autobiographical', 'anti war', 'anime', 'grim', 'orphan siblings', 'children in wartime', 'brother and sister']",Isao Takahata,['Isao Takahata'],"['Tsutomu Tatsumi', 'Ayano Shiraishi', 'Yoshiko Shinohara', 'Akemi Yamaguchi', 'Masayo Sakai', 'Kozo Hashida', 'Kazumi Nozaki', 'Yoshio Matsuoka', 'Masahiro Kanetake', 'Kiyoshi Yanagawa']"
637,Life Is Beautiful,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,"An unforgettable fable that proves love, family and imagination conquer all.","['Comedy', 'Drama']","['dying and death', 'bookshop', ""love of one's life"", 'nazi', 'self sacrifice', 'loss of loved one', 'italy', 'riddle', 'mass murder', 'concentration camp', 'fascism', 'holocaust (shoah)', 'world war ii', 'deportation', 'jew persecution', 'story teller', 'riding a bicycle', 'national socialism', 'dark comedy', 'charade', 'concentration camp prisoner', 'romcom', 'dark', 'war', 'nazi germany', 'hopeful']",Roberto Benigni,"['Roberto Benigni', 'Vincenzo Cerami']","['Roberto Benigni', 'Nicoletta Braschi', 'Giorgio Cantarini', 'Giustino Durano', 'Sergio Bini Bustric', 'Marisa Paredes', 'Horst Buchholz', 'Lidia Alfonsi', 'Giuliana Lojodice', 'Amerigo Fontani']"
